,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
308,Kali Uchis,Just A Stranger (feat. Steve Lacy),1HA2V2EfAgJUBVOju4YfiB,68,0.745,0.672,9,-5.738,1,0.0346,0.127,0.0,0.103,0.641,108.031,177697,4
309,Mac Miller,2009,6dFn6my1sHK2bcf23GlHwM,68,0.533,0.496,6,-9.363,0,0.517,0.77,0.000164,0.0969,0.173,155.158,347987,4
310,BLACKPINK,DDU-DU DDU-DU,4lQsB3ERTWSNaAN1IkuNRl,74,0.668,0.828,4,-5.034,0,0.0739,0.036,0.0,0.0932,0.393,140.042,211350,4
311,6ix9ine,FEFE,1M6SuEJZJkZf2S419vIPkB,70,0.931,0.387,1,-9.127,1,0.412,0.088,0.0,0.136,0.375,125.978,179405,4
312,Ocie Elliott,Down by the Water,4Vutl1Y7OJOBwIqVISNmzL,69,0.611,0.331,4,-12.493,1,0.028,0.93,0.000276,0.117,0.559,95.015,178293,4
313,Eminem,Venom - Music From The Motion Picture,2SL6oP2YAEQbqsrkOzRGO4,74,0.749,0.794,0,-5.063,1,0.064,0.0193,0.0,0.543,0.46,135.959,269554,4
314,Panic! At The Disco,"Hey Look Ma, I Made It",22oEJW6r2rMb9z4IntfyEa,68,0.577,0.833,5,-3.337,1,0.0695,0.0137,0.0,0.121,0.58,107.936,169667,4
315,Mac Miller,What's the Use?,2dgrYdgguVZKeCsrVb9XEs,70,0.759,0.492,1,-10.338,0,0.12,0.736,0.00989,0.107,0.561,104.974,288640,4
316,Lil Wayne,Uproar,3wScL5W8H40zzCKN0atfBk,67,0.743,0.87,1,-2.188,1,0.212,0.0595,0.0,0.299,0.884,99.079,194184,4
317,Matt Maltese,As the World Caves In,3NM41PVVUr0ceootKAtkAj,70,0.327,0.449,10,-5.362,1,0.034,0.369,0.00444,0.22,0.179,123.969,218755,4
318,Kacey Musgraves,Rainbow,79qxwHypONUt3AFq0WPpT9,68,0.581,0.197,3,-7.697,1,0.0329,0.88,0.0,0.107,0.349,130.367,214293,4
319,Tyga,Taste (feat. Offset),5IaHrVsrferBYDm0bDyABy,72,0.884,0.559,0,-7.442,1,0.12,0.0236,0.0,0.101,0.342,97.994,232959,4
320,City Girls,Act Up,3A2yGHWIzmGEIolwonU69h,67,0.938,0.638,8,-4.713,1,0.189,0.0167,0.0,0.111,0.313,97.075,158332,4
321,Ellie Goulding,Love Me Like You Do,0Cy7wt6IlRfBPHXXjmZbcP,78,0.489,0.597,5,-6.633,0,0.0292,0.27,0.0,0.105,0.324,95.012,253520,4
322,Nicki Minaj,Chun-Li,1e4rwBPVI32vZtTJu7mJ4J,70,0.686,0.73,6,-5.077,0,0.374,0.278,4.76e-05,0.106,0.474,128.943,191600,5
323,Kacey Musgraves,Butterflies,30VHURM5NOfoZmqp2iKawS,67,0.689,0.614,4,-6.137,0,0.0306,0.252,1.95e-05,0.178,0.411,141.97,219053,4
324,benny blanco,Roses (with Juice WRLD feat. Brendon Urie),1KVczjazCcCCgM3gXXUl47,69,0.612,0.601,8,-7.089,1,0.164,0.168,0.0,0.117,0.525,147.018,223543,4
325,Simple Plan,I'm Just a Kid,6otiaV2fagE3s8IvP6WkwG,71,0.527,0.834,1,-5.531,1,0.0447,0.00107,0.000102,0.0993,0.422,110.065,198333,4
326,Sofia Mills,Coffee Breath,28TkNtKHx6UnOZuoyv3Jzv,70,0.866,0.211,11,-12.676,0,0.0404,0.974,0.0,0.0987,0.198,101.295,163902,4
327,Lykke Li,sex money feelings die,0g4fzRkbLeCDUCoe5iUOcf,73,0.789,0.534,8,-6.347,0,0.0709,0.323,3.42e-06,0.0645,0.631,134.055,139840,4
328,Russ,Missin You Crazy,4ve2uzqdwnHr20G5YgMMqr,69,0.716,0.729,5,-6.313,1,0.117,0.0991,0.0,0.0842,0.276,131.975,226693,4
329,Daniel Caesar,Who Hurt You?,23c9gmiiv7RCu7twft0Mym,68,0.649,0.493,11,-7.645,0,0.11,0.586,0.000167,0.0667,0.277,104.542,231964,4
330,Peach Pit,Alrighty Aphrodite,6OiRh4kttAs1YWglvTcYkB,68,0.534,0.724,6,-4.675,0,0.0495,0.00605,0.0929,0.108,0.503,81.846,207813,4
331,HARDY,REDNECKER,0YVdTI4w1BEqSjGNXcRjX1,66,0.537,0.751,7,-5.472,1,0.0344,0.0506,9.63e-05,0.1,0.51,143.962,201832,4
332,Maroon 5,What Lovers Do (feat. SZA),2j5hsQvApottzvTn4pFJWF,65,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,199849,4
333,flora cash,You're Somebody Else,0pdKRp2sUthTPe7RLWpPqQ,73,0.713,0.452,1,-9.638,1,0.0295,0.841,0.0038,0.105,0.235,102.963,218883,4
334,Jubël,Dancing In The Moonlight (feat. NEIMY),4GSDkZt7GcmzBWmsMcpaVO,74,0.659,0.615,11,-5.865,0,0.0644,0.27,0.0,0.187,0.193,119.843,164010,4
335,Childish Gambino,This Is America,0b9oOr2ZgvyQu88wzixux9,69,0.854,0.463,5,-6.159,1,0.137,0.117,0.0,0.354,0.549,120.024,225773,4
336,Clairo,How - demo,2lO8mP1QvI7RizGcBYQ7Mx,68,0.649,0.428,8,-4.584,0,0.0313,0.766,0.00294,0.0816,0.514,77.057,127040,4
337,BETWEEN FRIENDS,affection,4LyIHEDbAWDeKV0JbVZae9,69,0.394,0.565,2,-7.264,1,0.126,0.518,1.68e-06,0.0853,0.308,90.773,235226,4
338,A Boogie Wit da Hoodie,Love Drugs and Sex,1Gno5IBUHh6vUKp4nxu2Yd,67,0.762,0.553,5,-7.207,0,0.112,0.55,0.0,0.115,0.773,119.973,157863,4
339,Only The Family,Crazy Story,5i0eJv1DzuyhaYnro4wTKg,66,0.833,0.496,11,-8.827,1,0.436,0.00999,1.99e-05,0.126,0.148,156.932,146752,4
340,Alec Benjamin,Boy In The Bubble,60cYr5uuMoxvyuIx45rGEW,69,0.817,0.578,11,-7.579,0,0.0824,0.224,0.00103,0.251,0.851,143.982,181705,4
341,D. Savage,Opera,3dnNDWgB0FAgjy9K1rSTKn,66,0.675,0.527,6,-7.433,0,0.249,0.0243,0.0,0.546,0.212,150.149,131213,4
342,Shinedown,MONSTERS,1qAuIPMALdFtGv2Ymjy5l0,66,0.487,0.9,5,-4.54,1,0.0529,0.00204,6.42e-06,0.11,0.377,149.959,248373,4
343,Jacquees,B.E.D.,1B6TmCvKjC4dopBohVW51x,69,0.739,0.536,1,-6.501,1,0.0587,0.00368,0.0,0.0968,0.193,122.022,236147,4
344,NAV,Champion (feat. Travis Scott),6nO3tr47nr2P7f3hXb8JIo,69,0.642,0.782,5,-3.395,0,0.0477,0.381,0.0,0.108,0.396,162.005,195053,4
345,Scotty McCreery,Five More Minutes,3qTmB5HxP9ilJaiM6B1yuk,65,0.494,0.634,7,-4.933,1,0.0282,0.259,1.15e-06,0.109,0.28,156.03,241147,4
346,RL Grime,UCLA,3OaunNUlXXs5e2PXtNAzzG,66,0.536,0.879,1,-3.019,1,0.0621,0.0742,0.0,0.0847,0.334,140.137,192000,4
347,Bishop Briggs,River,3mRLHiSHYtC8Hk7bzZdUs1,73,0.733,0.477,2,-6.737,0,0.0687,0.302,2.97e-06,0.0579,0.545,62.507,216133,4
348,Jordy Searcy,Love & War in Your Twenties,3FFpGDzfkwJGjfIqM6BNMC,66,0.736,0.525,2,-9.694,1,0.0296,0.22,0.00153,0.127,0.529,102.986,250547,4
349,ODIE,North Face,63bAGRSSX2V1hhPSP2NpBC,69,0.802,0.382,10,-7.356,1,0.0312,0.792,0.163,0.0783,0.581,99.969,196800,4
350,Lil Xan,Betrayed,4vaxvNDaLSoD36iZX515ug,69,0.821,0.434,10,-9.194,0,0.118,0.434,0.0,0.128,0.241,120.012,187173,4
351,keshi,like i need u,7ivYWXqrPLs66YwakDuSim,73,0.748,0.465,5,-8.163,1,0.0869,0.399,0.0,0.294,0.412,119.872,182679,4
352,Kodaline,Brother,65gLJGey4u4KFFqoC5fzFJ,75,0.519,0.625,10,-5.909,1,0.0482,0.349,0.0,0.121,0.21,120.103,203187,4
353,ilyTOMMY,Princess Bubblegum,2O9KgUsmuon6Gycdmagc6t,68,0.589,0.484,7,-11.613,1,0.0742,0.42,0.0385,0.109,0.0726,139.998,95709,4
354,The Weeknd,Pray For Me (with Kendrick Lamar),77UjLW8j5UAGAGVGhR5oUK,71,0.735,0.677,2,-4.979,1,0.093,0.0762,2.17e-05,0.111,0.188,100.584,211440,4
355,Chris Lane,I Don't Know About You,3yOs8FffuG6hPbzQG9lIqV,65,0.593,0.81,1,-5.733,1,0.0625,0.602,0.0,0.119,0.712,144.011,207933,4
356,Au/Ra,Panic Room,7uUahoeqGNRMbpdeiLj1rS,70,0.495,0.426,8,-9.434,1,0.0736,0.152,5.65e-06,0.099,0.0636,97.91,237773,4
357,Mitchell Tenpenny,Drunk Me,1G4cdOtF36ZCs6i2dZoC87,65,0.499,0.797,2,-3.77,1,0.0554,0.199,0.0,0.0933,0.408,176.024,211768,4
358,YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",0ZNrc4kNeQYD9koZ3KvCsy,66,0.745,0.346,1,-7.709,1,0.331,0.00552,0.0,0.0881,0.112,203.911,237240,4
359,girl in red,girls,04OSnqlwlBJMvidYccraVz,71,0.518,0.447,5,-14.461,1,0.0338,0.23,0.0426,0.171,0.792,150.059,198400,4
360,Tyler Childers,Deadman's Curve (Live),3BLKY8w5XTehYgLb3cFZgg,64,0.392,0.496,2,-9.664,1,0.203,0.731,0.0,0.908,0.604,172.243,207453,4
361,Bad Bunny,Estamos Bien,2OWVCFTolecLiGZPquvWvT,74,0.759,0.536,9,-6.663,0,0.173,0.821,4.57e-06,0.107,0.439,119.883,208080,4
362,Molchat Doma,Судно (Борис Рижий),1SHB1hp6267UK9bJQUxYvO,74,0.484,0.75,1,-4.176,1,0.0685,0.697,0.862,0.105,0.467,159.992,141395,4
363,Post Malone,Ball For Me (feat. Nicki Minaj),6IaieqiCVvsNvEt6Y7yOFa,67,0.797,0.55,9,-4.166,1,0.24,0.513,0.0,0.0786,0.543,134.206,206267,4
364,Drake,Jaded,4c2xt1trwYZpMqPWY35Xi9,67,0.764,0.271,0,-5.697,1,0.0414,0.037,0.0,0.175,0.0371,116.019,262453,4
365,BTS,Euphoria,5YMXGBD6vcYP7IolemyLtK,77,0.637,0.799,2,-4.518,1,0.0338,0.394,0.0,0.0921,0.57,104.996,228615,4
366,Papithbk,Why Am I Waiting,2po3166NqW72LwAwh8Hbld,70,0.747,0.387,1,-10.671,1,0.471,0.347,0.0,0.254,0.234,126.054,95680,4
367,Ski Mask The Slump God,Catch Me Outside,4rgwri7LajWVZvdj2N81SS,66,0.943,0.677,7,-6.033,1,0.246,0.165,0.0,0.327,0.616,112.001,145760,4
368,$uicideboy$,I'm Done,1rH7UXSGDTZBYPiRW3bNI6,66,0.82,0.87,10,-6.643,0,0.0638,0.0961,0.00105,0.0871,0.643,99.974,158447,4
369,Still Woozy,Lucy,5RxpYHVbGJPOvSEATQyg9P,67,0.647,0.537,6,-12.006,0,0.21,0.43,0.000258,0.119,0.846,84.46,142500,4
370,The 1975,It's Not Living (If It's Not With You),3TgMcrV32NUKjEG2ujn9eh,73,0.618,0.837,1,-5.338,1,0.0304,0.000254,0.000378,0.0618,0.526,121.227,248336,4
371,Joji,TEST DRIVE,1DMEzmAoQIikcL52psptQL,69,0.646,0.648,3,-8.602,1,0.0372,0.71,0.00316,0.108,0.466,75.004,179423,4
372,Blackway,What's Up Danger (with Black Caviar),5zsHmE2gO3RefVsPyw2e3T,70,0.701,0.755,2,-5.82,1,0.0417,0.00363,0.000795,0.121,0.116,95.036,222307,4
373,Clairo,Hello?,7qwt4xUIqQWCu1DJf96g2k,68,0.839,0.473,10,-7.835,0,0.0607,0.641,0.000459,0.0939,0.0644,98.732,135016,4
374,Ghost,Dance Macabre,1E2WTcYLP1dFe1tiGDwRmT,65,0.619,0.696,7,-6.269,0,0.0315,1.89e-05,0.00555,0.38,0.727,125.986,219720,4
375,123 Sleep,Desk Fan - Loopable With No Fade,6TCuOBuCpf2eolEjf4qUVv,70,0.0,2.1e-05,3,-20.983,1,0.0,0.0,0.994,0.126,0.0,0.0,59104,0
376,James Bay,Us,16XiTUC2rQvb5lmtOm3FYY,74,0.559,0.473,0,-4.147,1,0.0364,0.177,1.5e-06,0.108,0.341,69.973,181360,4
377,Kacey Musgraves,Slow Burn,6ET9kf9riLETWs9lePUEAI,66,0.555,0.43,2,-9.105,1,0.0295,0.462,0.000191,0.0869,0.274,147.613,246133,4
378,Aaryan Shah,Renegade,3yWF3DqFBNLvf7s4C7mKUm,78,0.551,0.561,9,-10.408,0,0.0559,0.509,0.367,0.369,0.207,103.118,222576,4
379,Shawn Mendes,In My Blood,2QZ7WLBE8h2y1Y5Fb8RYbH,74,0.622,0.712,5,-7.321,1,0.066,0.0573,0.0,0.13,0.487,140.025,211360,4
380,Curren$y,The Count (feat. Wiz Khalifa),171PWhxgdrIOgcAiBPO3Gr,67,0.385,0.757,0,-5.96,1,0.167,0.709,0.0,0.235,0.469,82.673,194595,4
381,Khalid,Saturday Nights,5kfNriitmkNE8mUbZ7gbq8,70,0.551,0.44,10,-8.559,1,0.0985,0.606,3.02e-05,0.11,0.341,167.923,210667,4
382,Comethazine,Walk,0sVcnEo2jnUnr3p7uVDZ9o,67,0.828,0.795,1,-6.188,1,0.26,0.228,0.0,0.307,0.739,160.099,96064,4
383,Kevin Gates,Me Too,3yXFcbGxFn2au5q3pShkAe,64,0.726,0.605,7,-5.002,1,0.296,0.152,0.0,0.642,0.36,139.233,202301,4
384,DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",4w8niZpiMy6qz1mntFA5uM,75,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,4
385,Kali Uchis,Your Teeth In My Neck,54IbnYEdA3ymfxv07WgN3b,66,0.853,0.604,3,-5.794,0,0.0511,0.0696,1.65e-06,0.135,0.86,116.0,186181,4
386,Mt. Joy,Astrovan,14e46mURUUwB3i2vTe1gFz,64,0.548,0.444,3,-9.4,1,0.0384,0.866,0.0,0.134,0.62,169.917,186133,4
387,Shiloh Dynasty,Again,5e2l2ZAMwHmrkdM4Z6NhAR,73,0.603,0.204,7,-12.727,0,0.112,0.479,0.0714,0.642,0.71,74.688,157206,5
388,Aflacko,Cake,23OCmW1EsawtZSK0J2AUHT,66,0.776,0.467,8,-10.094,0,0.272,0.682,0.0,0.205,0.563,97.486,159243,4
389,Lil Wayne,Scared of the Dark (feat. XXXTENTACION),3vWzyGTu6Ovo1GdrcJqH6e,69,0.443,0.623,0,-6.717,0,0.0718,0.0468,0.0,0.247,0.156,79.365,233000,4
390,Drake,Can’t Take A Joke,1dUHF4RyMmMTveJ0Rby6Xm,68,0.761,0.598,10,-7.249,0,0.182,0.126,0.0,0.0839,0.446,173.897,163974,4
391,YoungBoy Never Broke Again,Through the Storm,7bOlOJHn9IOaXX7IwaK905,64,0.881,0.581,5,-5.162,1,0.0901,0.631,0.0,0.0986,0.876,78.508,163567,4
392,Eyedress,Cocaine Sunday,5HzrX4aKVfb1NQCsaqf6R0,67,0.544,0.765,4,-6.491,1,0.0259,0.00818,0.821,0.15,0.429,153.916,168740,4
393,Travis Scott,COFFEE BEAN,6vnfObZ4Ys70SBAtti1xZ9,69,0.81,0.582,5,-5.098,0,0.125,0.0862,0.00681,0.207,0.503,95.004,209116,4
394,XXXTENTACION,before I close my eyes,16x9bQHw8TBNaGDyULvwad,68,0.356,0.143,9,-15.148,1,0.0388,0.976,1.89e-05,0.111,0.334,75.522,99658,4
395,Kanye West,I Love It (& Lil Pump),4S8d14HvHb70ImctNgVzQQ,72,0.901,0.522,2,-8.304,1,0.33,0.0114,0.0,0.259,0.329,104.053,127947,4
396,Bas,Tribe (with J. Cole),0YAQnYt2oB8OdoaeqnHyTI,68,0.755,0.594,7,-5.906,1,0.216,0.241,0.0,0.107,0.237,178.929,238053,4
397,Godsmack,Bulletproof,6w7ily4cFWEPO0XWFQYeUO,63,0.39,0.91,5,-3.268,0,0.133,0.000198,0.0,0.156,0.644,162.253,177048,4
398,Morat,No Se Va,4khWEpnaijN0G1x019Uzdr,83,0.734,0.685,0,-5.37,1,0.0453,0.117,0.0,0.109,0.754,92.042,216753,4
399,Vansire,That I Miss You,7szBZqBJuj9eAC8HJ4CyTM,68,0.779,0.572,4,-9.259,1,0.0396,0.306,0.739,0.106,0.967,114.994,140116,4
400,Freddie Dredd,Killin' On Demand,2qOfyyZc41LfQ63U9p3GVV,69,0.886,0.741,10,-5.043,1,0.0682,0.00254,0.000134,0.151,0.95,140.024,129196,4
401,Lil Uzi Vert,New Patek,0Fpen1PTuEnCmOJtUU9Iud,65,0.85,0.785,8,-4.963,0,0.345,0.0367,0.0,0.155,0.718,145.063,343099,4
402,Migos,Notice Me,3OnOomd79OjqSYHchCQ6ht,69,0.793,0.344,6,-9.757,1,0.357,0.112,1.68e-06,0.15,0.45,166.105,233880,4
403,Kina,Can We Kiss Forever?,58wyJLv6yH1La9NIZPl3ne,76,0.522,0.128,4,-18.717,1,0.0357,0.894,0.026,0.0941,0.124,109.986,187932,4
404,Trippie Redd,Love Scars 3,0AcicReEGm1qcENjqzh1Tg,65,0.544,0.524,8,-7.914,1,0.0621,0.136,0.0,0.106,0.117,81.982,129429,4
405,Drake,I'm Upset,3qN5qMTKyEEmiTZD38BNTT,68,0.899,0.586,11,-7.866,0,0.343,0.279,0.0,0.0836,0.492,150.002,214467,4
406,Maddie & Tae,Die From A Broken Heart,1kFpL1itkwkdhO6kcmNJra,65,0.607,0.514,4,-6.631,1,0.0323,0.363,0.0,0.258,0.414,75.978,188291,4
407,Bazzi,Beautiful (feat. Camila Cabello),4VUwkH455At9kENOfzTqmF,72,0.638,0.717,2,-4.722,1,0.0337,0.346,0.0,0.105,0.249,100.027,180000,4
408,Giveon,Garden Kisses,62d6YXEYxmMWAuLpw1EysL,66,0.478,0.373,5,-9.505,1,0.0317,0.915,6.36e-06,0.128,0.354,120.129,195406,4
409,Phoebe Bridgers,Scott Street,21uFPefbgeR3QLVJWATlrr,70,0.508,0.417,10,-9.632,1,0.0296,0.77,0.0928,0.0887,0.483,134.944,305001,4
410,Ariana Grande,breathin,4OafepJy2teCjYJbvFE60J,71,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,198160,4
411,Shoreline Mafia,Musty,2bkKnaLTMCghmjlcPBoYWd,64,0.833,0.203,10,-12.456,0,0.211,0.00907,5.91e-06,0.124,0.04,100.023,161558,4
412,Rainbow Kitten Surprise,Painkillers,6fc51JZVE0Yijdi6RuoLFv,65,0.754,0.405,7,-11.547,1,0.0378,0.466,0.00179,0.1,0.0843,114.938,213973,4
413,Tyler Childers,Rock Salt and Nails (Live),20dkebBtPR4AJ8vVos41Gw,63,0.449,0.296,0,-12.608,1,0.0361,0.892,0.000755,0.892,0.139,139.828,194813,3
414,Her's,Harvey,1zFbBrZmJr1Z49HYe84dBg,66,0.588,0.855,9,-6.153,1,0.0372,0.0735,0.815,0.128,0.717,141.941,211165,4
415,Dynoro,In My Mind,0E9ZjEAyAwOXZ7wJC0PD33,78,0.694,0.77,6,-5.335,1,0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4
416,ZAYN,Dusk Till Dawn (feat. Sia) - Radio Edit,3e7sxremeOE3wTySiOhGiP,78,0.259,0.437,11,-6.589,0,0.0386,0.102,1.32e-06,0.106,0.0951,180.042,239000,4
417,Bebe Rexha,I'm a Mess,04ZTP5KsCypmtCmQg5tH9R,73,0.63,0.694,11,-6.257,0,0.0253,0.00281,0.0,0.0719,0.216,97.005,195519,4
418,Playboi Carti,R.I.P. Fredo (feat. Young Nudy) - Notice Me,45Ln3F9PRPYTXBcMFkZMzS,66,0.912,0.755,2,-5.394,1,0.141,0.102,0.0,0.179,0.625,140.051,161200,4
419,Dan + Shay,All To Myself,08tq1XcHwVt5PHXUo87i0D,64,0.646,0.781,1,-4.616,1,0.0313,0.208,0.0,0.125,0.565,94.975,169920,4
420,Lil Peep,16 Lines,6akBF8JWM8lrpqejdwIfYI,69,0.607,0.45,0,-8.507,1,0.0338,0.0663,1.12e-05,0.107,0.121,105.992,244907,4
421,YBN Nahmir,Bounce Out With That,5gQcxYXqnofyocKgEbGYKt,65,0.864,0.664,8,-7.315,1,0.104,0.0476,0.0,0.0863,0.381,94.932,99108,4
422,Ed Maverick,Fuentes de Ortiz,0akyEssGRVHstqCSWXusJL,79,0.83,0.159,1,-14.461,1,0.0383,0.946,2.02e-05,0.362,0.189,104.95,207400,4
423,Anson Seabra,Welcome to Wonderland,3JfHYZKy5JmE5Fv4gDTCiz,70,0.703,0.179,4,-10.906,1,0.0366,0.949,0.0,0.102,0.346,97.427,199131,3
424,Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,4hQ6UGyWQIGJmHSo0J88JW,74,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905,4
425,Juice WRLD,Rich And Blind,6QNFQJKlZUKr0xlGZ74CZJ,66,0.638,0.624,10,-5.37,1,0.0798,0.0102,0.0,0.0944,0.445,159.937,228720,4
426,Adam Calhoun,Die Tonight,2WHvIa5dLVt9eqNly6iwU8,63,0.858,0.674,1,-6.683,1,0.146,0.0374,0.0,0.105,0.183,99.936,175788,4
427,SadBoyProlific,Alone,50OPOdJbRx9iCJXGultmUf,67,0.874,0.358,9,-13.642,1,0.459,0.494,0.00196,0.336,0.437,119.091,160061,4
428,Wiz Khalifa,Hopeless Romantic (feat. Swae Lee),7IBSffWIu7P2MC7kMwy2FM,67,0.877,0.477,9,-7.379,0,0.0587,0.307,0.0,0.0929,0.552,127.023,226743,4
429,"Dream, Ivory",welcome and goodbye,00RLNHc2jkEjUoCUlFgPVT,67,0.584,0.717,0,-5.175,0,0.0266,0.0194,0.756,0.0739,0.659,140.031,140643,4
430,TWICE,What is Love,3zhbXKFjUDw40pTYyCgt1Y,74,0.574,0.909,8,-1.573,1,0.0658,0.0987,0.0,0.264,0.569,169.966,208240,4
431,Polo G,Gang WithMe,1uMMWkJbsMkecvfx96d2F7,65,0.818,0.331,1,-10.617,1,0.111,0.0152,0.0,0.119,0.326,85.064,192052,4
432,Bad Bunny,Solo de Mi,4uP3pUP18ennmz0tb3GphR,72,0.743,0.73,10,-4.314,0,0.125,0.287,8.1e-05,0.0778,0.15,179.972,197968,4
433,JENNIE,SOLO,2wVDWtLKXunswWecARNILj,72,0.751,0.642,3,-5.165,0,0.087,0.0861,0.0,0.0953,0.388,95.045,169567,4
434,Future,Hard Work Pays Off,6gzIcEUuswJQGfJNPYMjjv,66,0.736,0.482,4,-8.242,1,0.196,0.327,0.0,0.229,0.608,140.064,224507,4
435,YNW Melly,Freddy Krueger (feat. Tee Grizzley),0hwkukpHcBJfGcIUxi1tK2,64,0.834,0.621,7,-6.156,1,0.0821,0.0918,0.0,0.0759,0.613,140.05,244506,4
436,Tiësto,Jackie Chan,4kWO6O1BUXcZmaxitpVUwp,71,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,215760,4
437,Kacey Musgraves,Golden Hour,0pMfPzdRiPAoSM9yWF4OcT,64,0.611,0.555,6,-6.372,0,0.0274,0.0952,0.0,0.11,0.413,88.969,198453,4
438,Lil Peep,Runaway,1FBi1YWCAxlRmfuUbMINqO,69,0.399,0.591,6,-8.792,0,0.052,0.44,0.0616,0.446,0.175,79.892,192760,3
439,Jimmie Allen,Best Shot,3VamXAvVMczcS2PTYtPfBQ,64,0.629,0.464,4,-8.72,1,0.0334,0.75,0.0,0.0853,0.523,156.051,195053,4
440,88rising,Midsummer Madness,6TodWdTSDfzwgYynTZSvJn,69,0.409,0.678,9,-7.731,1,0.0878,0.359,4.76e-06,0.167,0.168,89.968,280842,4
441,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version,6V1bu6o1Yo5ZXnsCJU8Ovk,65,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,235545,4
442,River Whyless,Motel 6,6hUTzxvNiJ1c0lYqgoOTBW,65,0.493,0.444,4,-8.951,1,0.0333,0.299,0.00101,0.0995,0.13,168.127,195127,3
443,Aldo Trujillo,"Todos Hablan, Nada Saben",0SIooo95Kba3UwPBRUOcmd,70,0.746,0.532,10,-8.336,1,0.0649,0.725,6.67e-06,0.101,0.976,121.375,163893,4
444,Casting Crowns,Nobody (feat. Matthew West),0W7KIc2GSB9suYQAaMZ9rF,66,0.561,0.717,8,-5.72,1,0.0381,0.458,0.0,0.138,0.455,79.993,206400,4
445,Smino,Z4L (with Bari & Jay2),3X6YJcqTinaNraRvojF62K,65,0.822,0.503,11,-6.889,0,0.285,0.0779,0.0,0.161,0.408,71.524,162591,4
446,BTS,FAKE LOVE,6m1TWFMeon7ai9XLOzdbiR,75,0.557,0.719,2,-4.515,0,0.0371,0.00267,0.0,0.306,0.345,77.502,242334,4
447,Tate McRae,Teenage Mind,1vdjJ55uw3WOuu7ZSyABFP,69,0.671,0.335,4,-9.719,0,0.0605,0.756,1.85e-06,0.109,0.115,119.369,155205,4
448,Gregory Alan Isakov,San Luis,7gDNQLV9cr8449LFrQbk5J,67,0.567,0.434,7,-12.755,0,0.0349,0.86,0.257,0.115,0.254,82.459,272347,4
449,Future,Realer N Realer,4VMiNOpnjRwSCwmHaUfOMM,65,0.73,0.465,1,-6.29,1,0.278,0.0117,0.0,0.28,0.367,148.028,170920,4
450,Nipsey Hussle,Grinding All My Life,3R9j8urSPiBbapNbyuSYkE,66,0.6,0.716,3,-5.554,0,0.384,0.0491,0.0,0.109,0.246,180.165,175040,4
451,Riley Green,Georgia Time,5XqHOqbjKb7YsQV6f3eGeD,63,0.594,0.621,6,-6.23,1,0.0274,0.0403,0.0,0.117,0.679,77.005,221200,4
452,Playboi Carti,Home (KOD),5wPyd3IQAZft1vmxoIqGrU,65,0.722,0.686,7,-6.173,0,0.24,0.316,0.0,0.352,0.435,77.015,162133,4
453,Darci,On My Own,0F4FejjWi3bf5vGOkuQwPS,77,0.767,0.593,4,-5.901,1,0.0413,0.0324,4.5e-06,0.0878,0.579,130.007,171692,4
454,Key Glock,Since 6ix,0lOKsvuwUhu0a6ZEaviQ46,63,0.916,0.625,2,-7.36,1,0.241,0.00317,0.0,0.0933,0.46,128.094,152693,4
455,Ariana Grande,everytime,0WdR2AyLW1Drd3OUdwezM0,71,0.71,0.614,10,-6.757,0,0.0431,0.186,0.0,0.0974,0.658,148.152,172107,4
456,Arizona Zervas,FML,6lruHh1jF7ezgbLv72xYmf,68,0.822,0.575,5,-5.95,1,0.0934,0.113,0.0,0.106,0.616,100.087,223000,4
457,keshi,2 soon,5SlU0Yhi51jobhEiGE4xDv,72,0.517,0.663,6,-6.688,0,0.0375,0.146,0.0,0.322,0.146,174.032,206512,4
458,Doja Cat,Candy,1VJwtWR6z7SpZRwipI12be,69,0.689,0.516,8,-5.857,1,0.0444,0.513,0.0,0.163,0.209,124.876,190920,4
459,SOB X RBE,Paramedic!,2tPcTFiQF9MbVUyjZ3zDhA,64,0.856,0.652,1,-5.324,1,0.143,0.177,0.0,0.193,0.471,97.017,219307,4
460,Mark Ronson,Nothing Breaks Like a Heart (feat. Miley Cyrus),27rdGxbavYJeBphck5MZAF,77,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4
