Singer,acousticness,danceability,energy,id,instrumentalness,key,liveness,loudness,mode,Song name,speechiness,tempo,track_href,valence
Shreya Ghoshal,0.18,0.706,0.395,1RprEDRSTkQN3UhSiQ0D5t,1.30E-05,0,0.0662,-16.042,0,Jaadu Hai Nasha,0.0514,95.009,https://api.spotify.com/v1/tracks/1RprEDRSTkQN3UhSiQ0D5t,0.378
Shreya Ghoshal,0.479,0.492,0.705,4H5TGjyk4AHSxgqRjqWQf1,3.63E-05,7,0.169,-4.157,0,Sollitaley Ava Kaadhala,0.0461,75.11,https://api.spotify.com/v1/tracks/4H5TGjyk4AHSxgqRjqWQf1,0.467
Shreya Ghoshal,0.254,0.642,0.748,1iw1gPykVHNROJnE3eCPeP,0,0,0.373,-3.347,0,Kanna Kaattu Podhum,0.0317,129.857,https://api.spotify.com/v1/tracks/1iw1gPykVHNROJnE3eCPeP,0.386
Shreya Ghoshal,0.543,0.596,0.653,5qGrY4iAi05Ej1yjfUUhNe,0,5,0.22,-3.817,0,Kandaangi Kandaangi,0.0317,142.52,https://api.spotify.com/v1/tracks/5qGrY4iAi05Ej1yjfUUhNe,0.633
Shreya Ghoshal,0.337,0.879,0.487,32DWojMZeZebVrfBkhAkKy,0.000284,0,0.0706,-9.441,1,Barso Re,0.148,116.991,https://api.spotify.com/v1/tracks/32DWojMZeZebVrfBkhAkKy,0.338
Shreya Ghoshal,0.273,0.442,0.574,5a11x5PUFvJEadMRqtNtTr,0,2,0.094,-6.394,1,Piya O Re Piya,0.0828,167.857,https://api.spotify.com/v1/tracks/5a11x5PUFvJEadMRqtNtTr,0.308
Shreya Ghoshal,0.394,0.646,0.84,5wCxdYvu4KU0S8wyxY0EQT,0,9,0.183,-3.753,1,"Pinga (From ""Bajirao Mastani"")",0.171,95.076,https://api.spotify.com/v1/tracks/5wCxdYvu4KU0S8wyxY0EQT,0.818
Shreya Ghoshal,0.293,0.65,0.482,4LO5DjN6Tp3UkUvgESuy2t,0,4,0.0811,-8.667,1,Samjhawan,0.0281,106.994,https://api.spotify.com/v1/tracks/4LO5DjN6Tp3UkUvgESuy2t,0.517
Shreya Ghoshal,0.293,0.651,0.482,0rk2X5TAhraBC5aCIXK2Rq,0,4,0.0811,-8.666,1,Samjhawan,0.0281,106.993,https://api.spotify.com/v1/tracks/0rk2X5TAhraBC5aCIXK2Rq,0.517
Shreya Ghoshal,0.738,0.619,0.429,6udC4b4jOSnHb9ItnXgKLR,1.35E-05,2,0.136,-7.867,1,Saibo,0.028,90.058,https://api.spotify.com/v1/tracks/6udC4b4jOSnHb9ItnXgKLR,0.545
Shreya Ghoshal,0.0716,0.595,0.739,1gwO79MdYdumgIjxq8eCxB,6.98E-06,5,0.134,-6.733,1,Bahara,0.0359,87.834,https://api.spotify.com/v1/tracks/1gwO79MdYdumgIjxq8eCxB,0.722
Shreya Ghoshal,0.552,0.556,0.516,5n7KWx7UkcKJUB8GvJCYqj,0,0,0.407,-10.913,1,Song: Silsila Ye Chahat Ka,0.0694,138.698,https://api.spotify.com/v1/tracks/5n7KWx7UkcKJUB8GvJCYqj,0.337
Shreya Ghoshal,0.732,0.432,0.695,3nKEiJUeaWn8q2O9I1xwlB,0.0014,1,0.274,-8.022,1,Shukran Allah,0.111,116.153,https://api.spotify.com/v1/tracks/3nKEiJUeaWn8q2O9I1xwlB,0.513
Shreya Ghoshal,0.763,0.667,0.25,1MYjn3O9yECsz2KvWSNyJy,0,1,0.146,-15.148,1,Piyu Bole,0.0273,97.521,https://api.spotify.com/v1/tracks/1MYjn3O9yECsz2KvWSNyJy,0.599
Shreya Ghoshal,0.748,0.614,0.84,0QkHR2PDC4c8OzbVPCJ10T,0,0,0.0531,-3.291,1,"Mohe Rang Do Laal (From ""Bajirao Mastani"")",0.0496,131.76,https://api.spotify.com/v1/tracks/0QkHR2PDC4c8OzbVPCJ10T,0.497
Shreya Ghoshal,0.591,0.648,0.427,0FSzNhQsAe3uVMy5ukATMO,1.57E-06,1,0.119,-8.205,1,Bairiyaa,0.0234,99.955,https://api.spotify.com/v1/tracks/0FSzNhQsAe3uVMy5ukATMO,0.268
Shreya Ghoshal,0.59,0.617,0.53,1g1TMAlv2GPcfwlPPxdn3g,1.13E-05,0,0.0798,-5.639,1,Dhadkane Azad Hain,0.0368,105.891,https://api.spotify.com/v1/tracks/1g1TMAlv2GPcfwlPPxdn3g,0.544
Shreya Ghoshal,0.7,0.389,0.485,7mMkw0JFKnyMS6oGRT6b3O,3.28E-05,3,0.122,-8.961,1,Mannipaaya,0.0348,175.991,https://api.spotify.com/v1/tracks/7mMkw0JFKnyMS6oGRT6b3O,0.249
Shreya Ghoshal,0.446,0.678,0.776,5Nuv6312XkkZd82AnnSc9g,0,2,0.127,-5.827,1,Pookkalae Sattru Oyivedungal,0.0828,85.942,https://api.spotify.com/v1/tracks/5Nuv6312XkkZd82AnnSc9g,0.625
Shreya Ghoshal,0.535,0.645,0.635,4pQaT0aihR7eE43MyEqVHR,0,9,0.0474,-5.419,1,Beautiful Soul / Khabar Nahi - Remastered,0.0738,89.994,https://api.spotify.com/v1/tracks/4pQaT0aihR7eE43MyEqVHR,0.852
Sonu Nigam,0.0944,0.695,0.504,75IJNS71OfZjR2LazDx9Jr,0,3,0.269,-14.057,0,"Satarangi Re (From ""Dil Se"")",0.115,91.022,https://api.spotify.com/v1/tracks/75IJNS71OfZjR2LazDx9Jr,0.345
Sonu Nigam,0.78,0.471,0.329,6uQkoo1UGWThtEpNEYc6Ga,0.0021,0,0.117,-11.958,0,"Sapna Jahan (From ""Brothers"")",0.0312,126.107,https://api.spotify.com/v1/tracks/6uQkoo1UGWThtEpNEYc6Ga,0.144
Sonu Nigam,0.0297,0.815,0.833,7Czm0vv2sYL5z4P51KY66e,2.00E-05,7,0.33,-6.117,0,Maahi Ve,0.0769,99.989,https://api.spotify.com/v1/tracks/7Czm0vv2sYL5z4P51KY66e,0.563
Sonu Nigam,0.237,0.696,0.876,0dfDtMJigXYVWoqNovKPA3,8.19E-05,6,0.126,-7.94,0,Tauba Tauba,0.144,99.958,https://api.spotify.com/v1/tracks/0dfDtMJigXYVWoqNovKPA3,0.724
Sonu Nigam,0.0788,0.684,0.86,1G7FRaroTbBbUs4ky7IJbS,0,0,0.0433,-7.753,0,"Ada (From ""Garam Masala"")",0.0772,99.986,https://api.spotify.com/v1/tracks/1G7FRaroTbBbUs4ky7IJbS,0.869
Sonu Nigam,0.572,0.525,0.448,2ILhVeTkbDAYEvesCCBsNo,1.51E-05,2,0.107,-10.365,0,Tumhi Dekho Naa,0.0391,81.131,https://api.spotify.com/v1/tracks/2ILhVeTkbDAYEvesCCBsNo,0.356
Sonu Nigam,0.447,0.618,0.569,354i3UEfcV6eylOYf7Dy9A,6.23E-06,6,0.0385,-11.285,0,"Dil Ne Yeh Kaha Hain Dil Se (From ""Dhadkan"")",0.0828,164.046,https://api.spotify.com/v1/tracks/354i3UEfcV6eylOYf7Dy9A,0.638
Sonu Nigam,0.755,0.334,0.387,73y649QhnXdcm6fRdvfraO,3.94E-05,2,0.113,-9.483,1,Abhi Mujh Mein Kahin,0.0332,129.959,https://api.spotify.com/v1/tracks/73y649QhnXdcm6fRdvfraO,0.42
Sonu Nigam,0.752,0.365,0.407,4uXShFWajd1PTQzlW3P4jj,0.00129,5,0.212,-10.352,1,Kabhi Alvida Naa Kehna,0.0424,149.161,https://api.spotify.com/v1/tracks/4uXShFWajd1PTQzlW3P4jj,0.464
Sonu Nigam,0.334,0.532,0.529,251PNRmJU9KcUnFQAB5t6I,0.000144,0,0.078,-8.402,1,Kal Ho Naa Ho,0.0352,81.989,https://api.spotify.com/v1/tracks/251PNRmJU9KcUnFQAB5t6I,0.295
Sonu Nigam,0.329,0.633,0.691,2bTOQ3zfHVDEBX9ffy3JzR,0.000211,5,0.134,-5.851,1,"Suraj Hua Maddham (From ""Kabhi Khushi Kabhie Gham"")",0.0557,80.002,https://api.spotify.com/v1/tracks/2bTOQ3zfHVDEBX9ffy3JzR,0.57
Sonu Nigam,0.768,0.331,0.398,3CEtybG3xh8q0WMwtn2c0h,0.000476,1,0.0931,-9.996,1,Kabhi Khushi Kabhie Gham - Sad Version -1,0.0325,79.924,https://api.spotify.com/v1/tracks/3CEtybG3xh8q0WMwtn2c0h,0.227
Sonu Nigam,0.201,0.776,0.5,1dZuiEX0EjvQai3N7BlUmT,0.00189,0,0.0538,-12.22,1,Yeh Dil Deewana,0.0418,109.981,https://api.spotify.com/v1/tracks/1dZuiEX0EjvQai3N7BlUmT,0.232
Sonu Nigam,0.763,0.667,0.25,1MYjn3O9yECsz2KvWSNyJy,0,1,0.146,-15.148,1,Piyu Bole,0.0273,97.521,https://api.spotify.com/v1/tracks/1MYjn3O9yECsz2KvWSNyJy,0.599
Sonu Nigam,0.347,0.585,0.467,4lUCGBxMfX94HYiSz9xjMy,0.000201,10,0.0878,-7.957,1,Kal Ho Naa Ho - Sad,0.0307,77.985,https://api.spotify.com/v1/tracks/4lUCGBxMfX94HYiSz9xjMy,0.354
Sonu Nigam,0.713,0.327,0.571,2dWezB6ImIUNp7l3bxva4s,8.80E-05,1,0.106,-7.256,1,Hamesha & Forever,0.0366,78.297,https://api.spotify.com/v1/tracks/2dWezB6ImIUNp7l3bxva4s,0.253
Sonu Nigam,0.198,0.669,0.357,4eSptlk4boHEHiFKHnsyoF,3.22E-06,7,0.0446,-16.269,1,Ishq Bina,0.0625,88.022,https://api.spotify.com/v1/tracks/4eSptlk4boHEHiFKHnsyoF,0.501
Sonu Nigam,0.838,0.638,0.324,1VyWJf7RS1vqCc0RfjPHUP,0,0,0.0729,-10.616,1,"Hamen Jab Se Mohabbat (From ""Border"")",0.0268,100.144,https://api.spotify.com/v1/tracks/1VyWJf7RS1vqCc0RfjPHUP,0.408
Sonu Nigam,0.504,0.637,0.591,4J5OpeZUR2msDPfMsIeGSU,3.29E-06,9,0.135,-6.117,1,Soniyo,0.0342,119.956,https://api.spotify.com/v1/tracks/4J5OpeZUR2msDPfMsIeGSU,0.48
Sonu Nigam,0.178,0.778,0.737,00slEv0AYGnW85H84XsmGz,6.83E-06,0,0.0632,-7.073,1,Phir Milenge Chalte Chalte,0.195,125.031,https://api.spotify.com/v1/tracks/00slEv0AYGnW85H84XsmGz,0.9
Sonu Nigam,0.103,0.765,0.831,4a3AzCVuHiiXN6PmxpNegB,0,1,0.0649,-6.792,1,Banke Tera Jogi,0.109,99.146,https://api.spotify.com/v1/tracks/4a3AzCVuHiiXN6PmxpNegB,0.837
Sonu Nigam,0.461,0.613,0.761,1X1453BiFYAoPJyyGaj8RS,1.18E-06,9,0.466,-6.163,1,"Mannata (From ""Heroes"")",0.0509,83.032,https://api.spotify.com/v1/tracks/1X1453BiFYAoPJyyGaj8RS,0.704
Sonu Nigam,0.12,0.69,0.86,4J2irO9J1FSLOnt4Zzupf5,0.11,0,0.316,-7.44,1,"Dum - Version, 2",0.0642,98.011,https://api.spotify.com/v1/tracks/4J2irO9J1FSLOnt4Zzupf5,0.233
Sonu Nigam,0.167,0.776,0.792,1GRs8RdHkzQKjogpRPzDvv,1.96E-06,7,0.13,-5.619,1,"Deewana Hai Dekho (From ""Kabhi Khushi Kabhie Gham"")",0.18,102.988,https://api.spotify.com/v1/tracks/1GRs8RdHkzQKjogpRPzDvv,0.588
Sonu Nigam,0.29,0.853,0.785,6SDH3mp9sQCNJDfDDpQTTo,0,8,0.0589,-6.08,1,You Are My Soniya,0.0619,106.046,https://api.spotify.com/v1/tracks/6SDH3mp9sQCNJDfDDpQTTo,0.786
Sonu Nigam,0.732,0.432,0.695,3nKEiJUeaWn8q2O9I1xwlB,0.0014,1,0.274,-8.022,1,Shukran Allah,0.111,116.153,https://api.spotify.com/v1/tracks/3nKEiJUeaWn8q2O9I1xwlB,0.513
Sonu Nigam,0.45,0.59,0.875,1uzkWkIaWaxzHJgJ4Fy5rO,1.18E-05,5,0.164,-5.294,1,Bole Chudiyan,0.171,96.915,https://api.spotify.com/v1/tracks/1uzkWkIaWaxzHJgJ4Fy5rO,0.736
Sukhwinder Singh,0.541,0.712,0.776,2UKK9UEbKlykbmLVP1zWIQ,2.17E-06,5,0.0896,-7.424,0,Haule Haule,0.213,89.934,https://api.spotify.com/v1/tracks/2UKK9UEbKlykbmLVP1zWIQ,0.96
Sukhwinder Singh,0.134,0.83,0.858,7hNYvX0qAKrxtVr1jGDmvR,1.72E-05,6,0.0567,-3.18,0,Gallan Goodiyaan,0.0554,119.974,https://api.spotify.com/v1/tracks/7hNYvX0qAKrxtVr1jGDmvR,0.949
Sukhwinder Singh,0.0159,0.803,0.931,59nB7okW0qhj6924cjimOH,3.07E-05,1,0.318,-2.471,0,Zero Hour Mashup 2015(Remix By Dj Kiran Kamath),0.0554,130.041,https://api.spotify.com/v1/tracks/59nB7okW0qhj6924cjimOH,0.756
Sukhwinder Singh,0.0189,0.557,0.821,3FHl1QYu76zguwjqhqcglX,0,1,0.0863,-7.794,0,"Kar Har Maidaan Fateh (From ""Sanju"")",0.0573,170.022,https://api.spotify.com/v1/tracks/3FHl1QYu76zguwjqhqcglX,0.184
Sukhwinder Singh,0.54,0.755,0.894,6D3vmtskO4RbZP3bBIDY3X,1.55E-05,4,0.141,-8.544,0,Chak De India,0.0993,104.985,https://api.spotify.com/v1/tracks/6D3vmtskO4RbZP3bBIDY3X,0.799
Sukhwinder Singh,0.231,0.621,0.869,2dPX3Ubu2refoQ70HO88ko,0,4,0.244,-2.238,0,"Gajanana (From ""Bajirao Mastani"")",0.0355,107.961,https://api.spotify.com/v1/tracks/2dPX3Ubu2refoQ70HO88ko,0.432
Sukhwinder Singh,0.0693,0.773,0.951,2nNaw1QUcqiEX6pBFxcpp3,0.0083,11,0.321,-4.054,0,Marjaani,0.0577,109.427,https://api.spotify.com/v1/tracks/2nNaw1QUcqiEX6pBFxcpp3,0.603
Sukhwinder Singh,0.0711,0.555,0.569,1wqdo6IYGnS4NYx98cWk1d,1.10E-06,5,0.277,-11.408,0,Maahi Ve,0.0639,176.108,https://api.spotify.com/v1/tracks/1wqdo6IYGnS4NYx98cWk1d,0.833
Sukhwinder Singh,0.407,0.709,0.789,30MYX2NY3CHC4Y4aguuHaF,0.0102,9,0.0817,-6.939,0,Singham,0.0941,106.961,https://api.spotify.com/v1/tracks/30MYX2NY3CHC4Y4aguuHaF,0.5
Sukhwinder Singh,0.375,0.702,0.843,6TuPGbfbcWxITQnyMy04rU,0.000382,5,0.282,-5.868,0,Jogi Mahi,0.0846,98.028,https://api.spotify.com/v1/tracks/6TuPGbfbcWxITQnyMy04rU,0.872
Sukhwinder Singh,0.0384,0.805,0.918,3zEkqnyPzhHBuHCeoWLYjQ,7.27E-05,5,0.555,-5.803,0,Saaki,0.0853,104.971,https://api.spotify.com/v1/tracks/3zEkqnyPzhHBuHCeoWLYjQ,0.648
Sukhwinder Singh,0.115,0.736,0.362,6JG0AJCuA7Jh7cIfbaOC7a,0,11,0.0651,-14.801,0,Kariye Na,0.0621,132.942,https://api.spotify.com/v1/tracks/6JG0AJCuA7Jh7cIfbaOC7a,0.57
Sukhwinder Singh,0.426,0.607,0.562,6B3Fr3kIWOOde0dFZPNDFp,0,4,0.101,-9.388,0,Ghanan Ghanan,0.33,171.804,https://api.spotify.com/v1/tracks/6B3Fr3kIWOOde0dFZPNDFp,0.41
Sukhwinder Singh,0.0771,0.669,0.704,5TS5VDX9Q72NyOzPj1U6A8,0,4,0.185,-13.495,0,Thayya Thayya,0.479,180.045,https://api.spotify.com/v1/tracks/5TS5VDX9Q72NyOzPj1U6A8,0.205
Sukhwinder Singh,0.567,0.254,0.548,2GKBboXHqoujotnaTGbDEJ,4.12E-06,4,0.0973,-8.733,0,Jaane Tu Meri Kya Hai (Jai),0.0588,176.628,https://api.spotify.com/v1/tracks/2GKBboXHqoujotnaTGbDEJ,0.209
Sukhwinder Singh,0.251,0.713,0.762,0XjHjMiFErp8ZTOIpA6eRS,0.0107,7,0.0957,-7.252,0,Banjaara,0.0383,120.018,https://api.spotify.com/v1/tracks/0XjHjMiFErp8ZTOIpA6eRS,0.513
Sukhwinder Singh,0.299,0.667,0.727,2wCYsTuY8Wsw0iBlw06mbg,6.52E-05,1,0.253,-8.585,1,Lagan Lagi,0.0502,98.975,https://api.spotify.com/v1/tracks/2wCYsTuY8Wsw0iBlw06mbg,0.756
Sukhwinder Singh,0.203,0.771,0.72,5zjFsuLrTM5sp6coribhCa,0.0011,7,0.335,-11.742,1,Taal Se Taal - Western Version,0.0867,94.968,https://api.spotify.com/v1/tracks/5zjFsuLrTM5sp6coribhCa,0.492
Sukhwinder Singh,0.186,0.786,0.579,5H4rKylLnO8KrmdXTRhj5s,0,2,0.118,-14.913,1,Chaiyya Chaiyya,0.142,90.012,https://api.spotify.com/v1/tracks/5H4rKylLnO8KrmdXTRhj5s,0.481
Sukhwinder Singh,0.278,0.598,0.813,7rMqbvNImA6wy8lxlNUMmj,0,9,0.109,-6.107,1,"Bolo Har Har Har (feat. Mohit Chauhan, Sukhwinder Singh, Badshah, Megha Sriram Dalton, Anugrah, Sandeep Shrivastava)",0.066,140.101,https://api.spotify.com/v1/tracks/7rMqbvNImA6wy8lxlNUMmj,0.311
Sukhwinder Singh,0.097,0.481,0.881,6tBw0YriaKSzUr5M8xXH2H,0,1,0.112,-6.014,1,Babuji Zara Dheere Chalo,0.241,150.04,https://api.spotify.com/v1/tracks/6tBw0YriaKSzUr5M8xXH2H,0.754
Sukhwinder Singh,0.0381,0.837,0.839,2GTasAZimpxzNgE7aXFifI,0.000193,11,0.301,-5.548,1,Dard - E - Disco,0.0468,107.025,https://api.spotify.com/v1/tracks/2GTasAZimpxzNgE7aXFifI,0.679
Sukhwinder Singh,0.52,0.507,0.752,40BjkQhSOqS7j8Z0JHiF07,0,2,0.258,-4.337,1,Udi Udi Jaye,0.19,124.96,https://api.spotify.com/v1/tracks/40BjkQhSOqS7j8Z0JHiF07,0.953
Sukhwinder Singh,0.327,0.798,0.636,2fsPrE2NYiHOHPMuWbjvTj,0,6,0.128,-10.52,1,Ramta Jogi,0.0431,139.98,https://api.spotify.com/v1/tracks/2fsPrE2NYiHOHPMuWbjvTj,0.799
Sukhwinder Singh,0.22,0.802,0.763,0JX7Es2j556FwtR6YqMKzP,0.000396,0,0.128,-6.456,1,Slow Motion Angreza,0.0336,120.078,https://api.spotify.com/v1/tracks/0JX7Es2j556FwtR6YqMKzP,0.789
Sukhwinder Singh,0.0227,0.766,0.809,2BOY77LvMTUOfLcnfFAJGl,0.000166,4,0.0796,-6.206,1,Dhan Te Nan,0.161,91.987,https://api.spotify.com/v1/tracks/2BOY77LvMTUOfLcnfFAJGl,0.803
Sukhwinder Singh,0.459,0.534,0.752,4HfmI5Yisll9PCOjJhtijw,0.00017,2,0.347,-5.47,1,Jhoom Barabar Jhoom,0.155,101.025,https://api.spotify.com/v1/tracks/4HfmI5Yisll9PCOjJhtijw,0.613
Sukhwinder Singh,0.0589,0.669,0.866,3kSBSSsXtebECjCggW87yq,0,2,0.0463,-6.628,1,Sultan,0.0499,119.992,https://api.spotify.com/v1/tracks/3kSBSSsXtebECjCggW87yq,0.288
Sukhwinder Singh,0.0445,0.715,0.357,04z4wvfpx0nRU0sIjvsZkl,0.0034,11,0.0735,-15.507,1,Ishq Bina Ishq Bina,0.0417,99.982,https://api.spotify.com/v1/tracks/04z4wvfpx0nRU0sIjvsZkl,0.119
Sukhwinder Singh,0.121,0.773,0.914,4n1j59aiRDYCU1Rpz70wKU,0,7,0.0849,-5.612,1,Satakli,0.0955,101.954,https://api.spotify.com/v1/tracks/4n1j59aiRDYCU1Rpz70wKU,0.66
Sukhwinder Singh,0.26,0.4,0.778,1AOtU9EZkyTyuboJWe6y5p,0,11,0.053,-6.858,1,Shah Ka Rutba,0.0755,94.933,https://api.spotify.com/v1/tracks/1AOtU9EZkyTyuboJWe6y5p,0.733
Sukhwinder Singh,0.235,0.546,0.425,0bFSnmHylYbwEqNUkMerw4,0,9,0.0663,-14.65,1,Layi Vi Na Gayee,0.054,173.889,https://api.spotify.com/v1/tracks/0bFSnmHylYbwEqNUkMerw4,0.522
Sukhwinder Singh,0.387,0.627,0.408,4en5tvZ1hIvSGGoRPjIdJE,0,2,0.126,-7.793,1,Mitwa,0.0988,172.006,https://api.spotify.com/v1/tracks/4en5tvZ1hIvSGGoRPjIdJE,0.694
Sukhwinder Singh,0.13,0.455,0.247,2VbJADm28rn89sdn2QwzuZ,0.000387,7,0.0718,-17.85,1,Nahin Saamne Tu,0.0333,175.812,https://api.spotify.com/v1/tracks/2VbJADm28rn89sdn2QwzuZ,0.0827
Sukhwinder Singh,0.0135,0.732,0.706,3svw42Twq7LU3Q0q40aL6d,0.000268,2,0.214,-8.565,1,Chinnamma Chilakkamma,0.134,79.986,https://api.spotify.com/v1/tracks/3svw42Twq7LU3Q0q40aL6d,0.73
Sukhwinder Singh,0.00406,0.793,0.502,1AyDneiLP4KWikwenIuDKS,0,7,0.22,-14.127,1,Ni Main Samajh Gayi,0.0492,101.001,https://api.spotify.com/v1/tracks/1AyDneiLP4KWikwenIuDKS,0.589
Sukhwinder Singh,0.384,0.624,0.713,7EadaXiYHu40vxlHyE1ib7,0.000119,7,0.0479,-8.071,1,Bismil,0.0933,112.917,https://api.spotify.com/v1/tracks/7EadaXiYHu40vxlHyE1ib7,0.512
Sukhwinder Singh,0.217,0.73,0.8,3MxLT7m4BjAA0lQl9lVBcM,0.000108,7,0.0977,-6.763,1,Jai Ho,0.0593,136.954,https://api.spotify.com/v1/tracks/3MxLT7m4BjAA0lQl9lVBcM,0.287
Sukhwinder Singh,0.0681,0.637,0.818,0ls3NP6p33ZguJBvLT4o57,3.05E-06,2,0.105,-3.017,1,Chal Utth Bandeya,0.119,190.089,https://api.spotify.com/v1/tracks/0ls3NP6p33ZguJBvLT4o57,0.486
Sukhwinder Singh,0.0798,0.73,0.817,0GUx1ve7zMSaJPB2YTN4fV,0.00281,0,0.169,-6.917,1,Dua,0.133,102.009,https://api.spotify.com/v1/tracks/0GUx1ve7zMSaJPB2YTN4fV,0.713
Sukhwinder Singh,0.414,0.621,0.814,6VZMsaqg8TvGjjl7tRdhsq,0,5,0.112,-9.031,1,Oopar Khuda Aasman Neeche - Male Version,0.0584,92.021,https://api.spotify.com/v1/tracks/6VZMsaqg8TvGjjl7tRdhsq,0.87
Sukhwinder Singh,0.656,0.518,0.211,6WYgyoRKLFY6cBIoRlhA1b,0.000471,9,0.146,-11.11,1,Alvida,0.0337,149.942,https://api.spotify.com/v1/tracks/6WYgyoRKLFY6cBIoRlhA1b,0.246
Sukhwinder Singh,0.179,0.727,0.885,3oH7ShtFsvPwzR654mDpYy,0.00179,2,0.108,-7.073,1,"Beedi (From ""Omkara"")",0.0642,119.977,https://api.spotify.com/v1/tracks/3oH7ShtFsvPwzR654mDpYy,0.454
Sukhwinder Singh,0.0191,0.734,0.957,0YKEBiwNh4VGsuf99aNfLa,3.23E-05,4,0.595,-3.104,1,Anarkali Disco Chali,0.121,99.992,https://api.spotify.com/v1/tracks/0YKEBiwNh4VGsuf99aNfLa,0.715
Sukhwinder Singh,0.178,0.84,0.633,4wgR8jjv934KJhvGq8EpYR,0,0,0.351,-12.176,1,Banthan Ke,0.0936,104.649,https://api.spotify.com/v1/tracks/4wgR8jjv934KJhvGq8EpYR,0.467
Sukhwinder Singh,0.525,0.483,0.785,4kBlS162jP01b4uFMbGx3A,2.64E-05,10,0.111,-6.656,1,"Maay Bhavani (From ""Tanhaji - The Unsung Warrior"")",0.254,130.017,https://api.spotify.com/v1/tracks/4kBlS162jP01b4uFMbGx3A,0.555
Sukhwinder Singh,0.144,0.757,0.495,75exCMI7rqyTH4cR8aMtKG,0,8,0.425,-15.044,1,Darr Ke Aage Jeet Hai,0.0718,104.979,https://api.spotify.com/v1/tracks/75exCMI7rqyTH4cR8aMtKG,0.617
Sukhwinder Singh,0.0418,0.706,0.694,3Brmef0xG7wYhv9OYAAu7f,9.06E-05,2,0.23,-8.033,1,Zinda Hai,0.0555,119.966,https://api.spotify.com/v1/tracks/3Brmef0xG7wYhv9OYAAu7f,0.274
Sukhwinder Singh,0.094,0.744,0.751,6T8vyAyrbKSLjS6cOpjIeB,8.23E-05,2,0.398,-4.463,1,Ibn - E - Batuta,0.0403,88.979,https://api.spotify.com/v1/tracks/6T8vyAyrbKSLjS6cOpjIeB,0.445
Sukhwinder Singh,0.6,0.424,0.57,6pIJOiQyz3xhcOFEl6P1wW,0,2,0.0791,-8.617,1,Deh Shiva (Male Version),0.0443,73.974,https://api.spotify.com/v1/tracks/6pIJOiQyz3xhcOFEl6P1wW,0.198
Sunidhi Chauhan,0.332,0.595,0.61,1MhHomaXgrPMBroXkpWSSa,2.14E-06,7,0.0628,-6.887,0,Valentine's Mashup 2019,0.0499,97.974,https://api.spotify.com/v1/tracks/1MhHomaXgrPMBroXkpWSSa,0.314
Sunidhi Chauhan,0.289,0.653,0.814,42epVqODeb3JYwG8XwahPi,0,10,0.128,-3.036,0,Aa Zara,0.0316,126.02,https://api.spotify.com/v1/tracks/42epVqODeb3JYwG8XwahPi,0.694
Sunidhi Chauhan,0.305,0.803,0.859,6VbmeIWTbNHM5uqoW7GTE4,6.18E-05,6,0.553,-4.405,0,Sheila Ki Jawani,0.185,101.007,https://api.spotify.com/v1/tracks/6VbmeIWTbNHM5uqoW7GTE4,0.631
Sunidhi Chauhan,0.0811,0.687,0.941,3W1XPf7mvuQcWQB7U7MbTM,2.93E-06,6,0.0697,-5.23,0,Dilliwaali Girlfriend,0.0583,138.048,https://api.spotify.com/v1/tracks/3W1XPf7mvuQcWQB7U7MbTM,0.909
Sunidhi Chauhan,0.0102,0.69,0.939,3UaP2PQwhA31keZXt7oPLA,0.0288,10,0.12,-6.441,0,The Disco Song,0.0583,125.006,https://api.spotify.com/v1/tracks/3UaP2PQwhA31keZXt7oPLA,0.615
Sunidhi Chauhan,0.0726,0.787,0.866,4RtvAfvD8lgqqBnojwaDI8,0.00292,6,0.284,-7.016,0,Gori Gori Gori Gori,0.0436,101.009,https://api.spotify.com/v1/tracks/4RtvAfvD8lgqqBnojwaDI8,0.68
Sunidhi Chauhan,0.417,0.771,0.878,2Bn2JQAGZzxe09jFzm1SqJ,6.32E-05,3,0.332,-6.879,0,Aaja Nachle,0.177,120.003,https://api.spotify.com/v1/tracks/2Bn2JQAGZzxe09jFzm1SqJ,0.84
Sunidhi Chauhan,0.25,0.711,0.673,7Hm5FQw1NQtfnTI7JUExaP,0,5,0.214,-5.89,0,Love Mashup,0.0336,109.992,https://api.spotify.com/v1/tracks/7Hm5FQw1NQtfnTI7JUExaP,0.393
Sunidhi Chauhan,0.0339,0.689,0.742,74AqVxZ3oXwJ8olHssBUG3,0.0046,3,0.0928,-7.571,0,Ainvayi Ainvayi,0.0413,155.986,https://api.spotify.com/v1/tracks/74AqVxZ3oXwJ8olHssBUG3,0.876
Sunidhi Chauhan,0.138,0.884,0.893,5EqggGHTuqiUfruO2gMHhI,0.000922,5,0.0614,-6.141,0,Dance Pe Chance,0.162,128.024,https://api.spotify.com/v1/tracks/5EqggGHTuqiUfruO2gMHhI,0.937
Sunidhi Chauhan,0.36,0.714,0.956,2sFMEMDRDoqnc0dJWZzkK8,0,8,0.39,-2.884,0,"Selfie Pulla (From ""Kaththi"")",0.173,129.009,https://api.spotify.com/v1/tracks/2sFMEMDRDoqnc0dJWZzkK8,0.795
Sunidhi Chauhan,0.162,0.619,0.925,2QY6SJXVnBFaqxOZhC1Fuu,0,7,0.255,-6.215,0,Kamli,0.103,175.117,https://api.spotify.com/v1/tracks/2QY6SJXVnBFaqxOZhC1Fuu,0.738
